ÅR	MÅNAD	DAG	Precip	Temp
2003	12	25	59,68	5,383083333
2003	12	26	14,82	4,930875
2003	12	27	26,39	3,03925
2003	12	28	13,4	1,900083333
2003	12	29	5,075	-3,739791667
2003	12	30	0	-2,95675
2003	12	31	0	-8,997458333
2004	1	1	0	-7,45175
2004	1	2	0	-8,420541667
2004	1	3	0	-7,963666667
2004	1	4	0	-5,018875
2004	1	5	0	-6,211583333
2004	1	6	0	-5,360166667
2004	1	7	0	-1,432416667
2004	1	8	0,203	-1,502333333
2004	1	9	0	-2,03325
2004	1	10	0	-4,767875
2004	1	11	0	-1,527541667
2004	1	12	2,842	0,609666667
2004	1	13	25,78	0,4165
2004	1	14	9,14	-1,121833333
2004	1	15	0,406	-3,62975
2004	1	16	0	-5,585083333
2004	1	17	0	-6,871833333
2004	1	18	0	-5,054708333
2004	1	19	0	-3,422041667
2004	1	20	0	-6,934083333
2004	1	21	0	-11,60875
2004	1	22	0	-12,18520833
2004	1	23	0	-3,301541667
2004	1	24	0	-2,990416667
2004	1	25	0	-5,542208333
2004	1	26	0	-6,178208333
2004	1	27	0	-6,703083333
2004	1	28	0	-4,037958333
2004	1	29	0	-3,488375
2004	1	30	0	-3,766125
2004	1	31	0	-0,272666667
2004	2	1	3,857	-1,797375
2004	2	2	0	0,692916667
2004	2	3	0,609	4,027
2004	2	4	41,61	6,710916667
2004	2	5	3,248	5,785208333
2004	2	6	0,812	6,2025
2004	2	7	6,699	4,085916667
2004	2	8	11,17	0,077541667
2004	2	9	0	-4,397458333
2004	2	10	0	-4,747083333
2004	2	11	0	-5,386875
2004	2	12	0	-2,168875
2004	2	13	1,015	0,982833333
2004	2	14	1,624	-0,784
2004	2	15	0,203	-0,986
2004	2	16	0,203	-0,30375
2004	2	17	0,609	2,625
2004	2	18	1,624	0,098833333
2004	2	19	0,203	-2,355166667
2004	2	20	0	1,033375
2004	2	21	0	-1,774166667
2004	2	22	0	-1,836125
2004	2	23	0	-5,075090909
2004	2	24	0	-1,515
2004	2	25	0	-0,985333333
2004	2	26	1,218	-1,844875
2004	2	27	0	-2,589916667
2004	2	28	0,203	-4,240416667
2004	2	29	0	-3,776875
2004	3	1	0	0,987958333
2004	3	2	6,496	1,989833333
2004	3	3	3,857	-4,451791667
2004	3	4	0	-6,322125
2004	3	5	0	-5,178833333
2004	3	6	0	-3,024208333
2004	3	7	0	-2,348666667
2004	3	8	0	-0,81975
2004	3	9	0	-1,253041667
2004	3	10	0	-3,177875
2004	3	11	0	-0,814791667
2004	3	12	0,406	-1,538083333
2004	3	13	0,203	-1,830291667
2004	3	14	10,35	2,632208333
2004	3	15	20,5	4,081541667
2004	3	16	6,293	5,590083333
2004	3	17	1,015	5,791916667
2004	3	18	0	4,89175
2004	3	19	8,12	3,640375
2004	3	20	20,71	1,8015
2004	3	21	2,436	1,239375
2004	3	22	0,203	1,225791667
2004	3	23	3,248	-0,528208333
2004	3	24	0	-1,522583333
2004	3	25	0	-2,440958333
2004	3	26	0	-1,683
2004	3	27	0	1,946166667
2004	3	28	0,609	3,062208333
2004	3	29	0,203	3,236833333
2004	3	30	0	3,224208333
2004	3	31	0	5,806583333
2004	4	1	0,203	3,806916667
2004	4	2	0,203	1,844125
2004	4	3	0	3,320291667
2004	4	4	0,203	5,047416667
2004	4	5	6,293	4,629
2004	4	6	1,015	3,32325
2004	4	7	5,481	1,117
2004	4	8	7,11	4,3115
2004	4	9	0	4,084291667
2004	4	10	0	4,020875
2004	4	11	0,203	3,956541667
2004	4	12	0	4,383625
2004	4	13	0	4,076125
2004	4	14	0	3,931625
2004	4	15	0	7,919625
2004	4	16	0	9,281875
2004	4	17	0	10,07654167
2004	4	18	0	11,02875
2004	4	19	0	10,853125
2004	4	20	0	5,845041667
2004	4	21	2,639	6,956375
2004	4	22	0	8,185916667
2004	4	23	0,609	5,9465
2004	4	24	3,451	8,640583333
2004	4	25	0,203	7,567708333
2004	4	26	8,32	6,396875
2004	4	27	2,639	7,60675
2004	4	28	0	8,200958333
2004	4	29	0	7,951208333
2004	4	30	0	8,784666667
2004	5	1	0	11,828
2004	5	2	0	12,2125
2004	5	3	0,406	11,28333333
2004	5	4	0	10,02291667
2004	5	5	6,496	13,56041667
2004	5	6	7,92	14,92416667
2004	5	7	0,203	16,61833333
2004	5	8	0,203	14,41625
2004	5	9	0,609	16,57583333
2004	5	10	0	15,32
2004	5	11	0,203	10,48770833
2004	5	12	3,248	6,868625
2004	5	13	1,015	7,609791667
2004	5	14	0	8,812833333
2004	5	15	11,57	9,344625
2004	5	16	0	11,16054167
2004	5	17	0	12,31291667
2004	5	18	0	10,56833333
2004	5	19	0	10,0425
2004	5	20	0	8,387041667
2004	5	21	0	6,560083333
2004	5	22	0,203	5,311125
2004	5	23	1,421	7,933958333
2004	5	24	0	10,301
2004	5	25	0,203	8,736291667
2004	5	26	3,451	6,734625
2004	5	27	0,406	10,02070833
2004	5	28	0,812	9,231708333
2004	5	29	0	8,767458333
2004	5	30	0	11,088875
2004	5	31	0	13,52491667
2004	6	1	0	14,26125
2004	6	2	0	16,33041667
2004	6	3	0	16,43291667
2004	6	4	0	12,47208333
2004	6	5	0	13,52333333
2004	6	6	0	14,51666667
2004	6	7	0	12,14375
2004	6	8	5,684	10,73745833
2004	6	9	0,203	12,68958333
2004	6	10	0,812	12,58458333
2004	6	11	0,203	12,61625
2004	6	12	11,37	13,52625
2004	6	13	0,406	15,69916667
2004	6	14	1,218	13,06166667
2004	6	15	3,857	13,18791667
2004	6	16	1,218	11,60483333
2004	6	17	0	11,94125
2004	6	18	0	9,727916667
2004	6	19	4,872	6,551875
2004	6	20	10,56	9,417708333
2004	6	21	0,406	11,41254167
2004	6	22	5,481	9,960833333
2004	6	23	6,699	12,49995833
2004	6	24	5,278	11,70625
2004	6	25	23,75	11,30416667
2004	6	26	2,639	13,82666667
2004	6	27	0	11,43333333
2004	6	28	0	12,39625
2004	6	29	1,421	13,74916667
2004	6	30	0	13,32875
2004	7	1	0,203	12,04416667
2004	7	2	4,466	12,50416667
2004	7	3	0	12,71291667
2004	7	4	8,12	12,30333333
2004	7	5	4,06	12,55041667
2004	7	6	0,203	13,30125
2004	7	7	1,218	12,65833333
2004	7	8	0	14,19625
2004	7	9	4,669	12,10625
2004	7	10	44,25	11,54125
2004	7	11	13,2	13,16
2004	7	12	5,887	15,04791667
2004	7	13	0	13,8875
2004	7	14	0,203	12,39666667
2004	7	15	0,609	12,95708333
2004	7	16	0	13,86458333
2004	7	17	0	15,75125
2004	7	18	2,639	13,15541667
2004	7	19	9,34	12,98125
2004	7	20	1,015	15,43666667
2004	7	21	0	13,60166667
2004	7	22	7,51	13,17666667
2004	7	23	2,842	17,33291667
2004	7	24	0	15,08625
2004	7	25	0,406	12,79916667
2004	7	26	0,609	12,22541667
2004	7	27	1,218	14,25125
2004	7	28	0	15,57583333
2004	7	29	0	16,22666667
2004	7	30	0,203	17,56333333
2004	7	31	0	18,16666667
2004	8	1	0	19,04666667
2004	8	2	0	17,88291667
2004	8	3	0	16,27041667
2004	8	4	1,421	18,26041667
2004	8	5	3,451	19,41791667
2004	8	6	0	20,89166667
2004	8	7	0	21,85333333
2004	8	8	0	21,81416667
2004	8	9	0	22,31333333
2004	8	10	0	22,62916667
2004	8	11	0	21,2725
2004	8	12	0	21,355
2004	8	13	0	18,48625
2004	8	14	0	16,535
2004	8	15	0	17,0725
2004	8	16	0	16,96291667
2004	8	17	14,01	15,63875
2004	8	18	6,902	17,25416667
2004	8	19	12,59	16,7475
2004	8	20	12,18	16,22166667
2004	8	21	2,842	14,1625
2004	8	22	0,203	11,945
2004	8	23	4,872	11,80975
2004	8	24	0	12,21375
2004	8	25	12,99	12,06916667
2004	8	26	21,92	11,04416667
2004	8	27	0,203	11,86125
2004	8	28	8,73	12,95333333
2004	8	29	0,406	13,10541667
2004	8	30	6,09	11,65083333
2004	8	31	11,57	11,85166667
2004	9	1	0,203	12,06083333
2004	9	2	0	13,11208333
2004	9	3	0,203	14,10708333
2004	9	4	0	15,27166667
2004	9	5	0,203	16,24833333
2004	9	6	0	16,23541667
2004	9	7	0	12,11666667
2004	9	8	0	11,282875
2004	9	9	0	12,62458333
2004	9	10	0,203	14,26583333
2004	9	11	0	13,65583333
2004	9	12	3,045	12,45291667
2004	9	13	11,77	12,67083333
2004	9	14	10,76	11,66291667
2004	9	15	8,53	9,3585
2004	9	16	5,684	8,227208333
2004	9	17	0	11,22708333
2004	9	18	21,52	11,47
2004	9	19	16,24	11,19375
2004	9	20	5,075	10,325
2004	9	21	40,6	10,41916667
2004	9	22	3,045	10,13375
2004	9	23	0,609	9,113625
2004	9	24	0	9,33025
2004	9	25	1,218	11,5275
2004	9	26	0	10,8025
2004	9	27	4,669	11,20041667
2004	9	28	0	9,000041667
2004	9	29	0	8,900625
2004	9	30	0	8,915166667
2004	10	1	0,203	8,017541667
2004	10	2	0	9,054958333
2004	10	3	3,451	9,520833333
2004	10	4	3,654	9,915
2004	10	5	13,4	9,059875
2004	10	6	0,203	9,318333333
2004	10	7	5,887	8,767916667
2004	10	8	10,76	6,213041667
2004	10	9	1,624	2,94875
2004	10	10	0,203	3,504166667
2004	10	11	0	1,825541667
2004	10	12	0	3,105666667
2004	10	13	0,203	4,072166667
2004	10	14	0,203	6,240541667
2004	10	15	0	5,954416667
2004	10	16	9,34	6,486
2004	10	17	3,248	6,504666667
2004	10	18	13,4	5,934666667
2004	10	19	5,684	5,344416667
2004	10	20	0,203	5,691041667
2004	10	21	1,015	7,131416667
2004	10	22	15,02	8,384875
2004	10	23	33,49	7,598416667
2004	10	24	2,03	6,1
2004	10	25	0	9,8
2004	10	26	16,04	9,1
2004	10	27	1,421	1,7
2004	10	28	0,203	1,1
2004	10	29	2,639	6,2
2004	10	30	0,203	5,7
2004	10	31	4,669	7
2004	11	1	0	4,7
2004	11	2	0,203	2,7
2004	11	3	0,406	2,4
2004	11	4	1,218	8,4
2004	11	5	5,278	6,1
2004	11	6	0,406	4,8
2004	11	7	0,406	5,1
2004	11	8	3,248	4,9
2004	11	9	0,203	1,7
2004	11	10	6,496	4,3
2004	11	11	3,451	4
2004	11	12	9,14	7,8
2004	11	13	11,57	0,6
2004	11	14	0	2,8
2004	11	15	1,015	8,8
2004	11	16	0	-0,5
2004	11	17	0	-3,4
2004	11	18	6,09	-0,9
2004	11	19	0	-7,3
2004	11	20	0	-6,6
2004	11	21	0	-7,4
2004	11	22	0	-1,4
2004	11	23	0,203	-0,9
2004	11	24	0	-5,3
2004	11	25	23,34	5,8
2004	11	26	4,872	2,2
2004	11	27	12,38	0,1
2004	11	28	0	1,1
2004	11	29	1,421	-0,1
2004	11	30	0	4,1
2004	12	1	0	4,2
2004	12	2	0,406	2,9
2004	12	3	0,203	0,9
2004	12	4	2,436	5,7
2004	12	5	3,654	7,5
2004	12	6	3,045	2,8
2004	12	7	1,218	6,9
2004	12	8	0	2,3
2004	12	9	0,203	5,8
2004	12	10	0	3,3
2004	12	11	0	3,9
2004	12	12	0	1,3
2004	12	13	0,406	3,9
2004	12	14	1,421	4
2004	12	15	18,88	5,7
2004	12	16	10,15	4,9
2004	12	17	13,4	4,2
2004	12	18	5,075	2,1
2004	12	19	0	-3,1
2004	12	20	0	-9,5
2004	12	21	0	-2,8
2004	12	22	4,872	3,6
2004	12	23	10,35	4
2004	12	24	12,99	-1,9
2004	12	25	0	0,7
2004	12	26	13,6	-0,1
2004	12	27	0	0,3
2004	12	28	1,015	-0,9
2004	12	29	0,406	0,7
2004	12	30	7,92	5,9
2004	12	31	3,045	0
2005	1	1	8,4	2,2
2005	1	2	0	3,4
2005	1	3	10,1	2,7
2005	1	4	2,3	6
2005	1	5	3,4	5,1
2005	1	6	3,6	4,9
2005	1	7	11,5	7,7
2005	1	8	21,5	6,6
2005	1	9	15,8	4,2
2005	1	10	3,1	7,5
2005	1	11	8,3	6,6
2005	1	12	3,8	6,1
2005	1	13	0	4,6
2005	1	14	0	-1,8
2005	1	15	0	-3,2
2005	1	16	7,4	2,6
2005	1	17	16,2	4,2
2005	1	18	13,1	3,3
2005	1	19	7,9	0,4
2005	1	20	0	0
2005	1	21	0	-1,1
2005	1	22	0	-4,7
2005	1	23	0	-4,6
2005	1	24	0	-3,7
2005	1	25	0	-5,5
2005	1	26	0	-5,1
2005	1	27	0	-5,1
2005	1	28	0	-5
2005	1	29	0,4	-4,6
2005	1	30	0	0,7
2005	1	31	0	1,4
2005	2	1	0	1,6
2005	2	2	0	1,4
2005	2	3	0	-0,2
2005	2	4	3,4	2,2
2005	2	5	0	3,5
2005	2	6	0	-1,9
2005	2	7	0	-4,9
2005	2	8	0	-5,3
2005	2	9	4,9	-1,8
2005	2	10	6,6	2,4
2005	2	11	0	1
2005	2	12	11,5	0,5
2005	2	13	3,1	-1
2005	2	14	4,1	-2
2005	2	15	0,5	-2,6
2005	2	16	0	-4,6
2005	2	17	4,5	-4,9
2005	2	18	4,4	0,6
2005	2	19	0	0,6
2005	2	20	0,1	-0,9
2005	2	21	0	0,2
2005	2	22	0	-4,4
2005	2	23	0	-6,7
2005	2	24	0	-3,6
2005	2	25	0	-4,3
2005	2	26	0,4	-3,8
2005	2	27	0	-6,3
2005	2	28	8,5	-4
2005	3	1	1,3	-7,1
2005	3	2	0	-9,5
2005	3	3	0	-12,6
2005	3	4	0	-4,2
2005	3	5	0	-9,2
2005	3	6	0	-8,3
2005	3	7	0	-0,1
2005	3	8	0	0,7
2005	3	9	0	-3,3
2005	3	10	13,4	0,6
2005	3	11	8,9	0,8
2005	3	12	0	-4,4
2005	3	13	2,1	-8,2
2005	3	14	4,1	-2,9
2005	3	15	5,6	-2,4
2005	3	16	9,2	1,5
2005	3	17	10,3	4,6
2005	3	18	0	-0,4
2005	3	19	0	-4,3
2005	3	20	0	-2,5
2005	3	21	0	-0,2
2005	3	22	0	1,5
2005	3	23	0	0,9
2005	3	24	0	4,4
2005	3	25	0	4,6
2005	3	26	0	5,5
2005	3	27	0	4
2005	3	28	0	3
2005	3	29	0	4
2005	3	30	0	2
2005	3	31	0	4
2005	4	1	0	3,8
2005	4	2	0	4
2005	4	3	0	5,8
2005	4	4	6,1	8,4
2005	4	5	0,7	5,7
2005	4	6	4,5	5,2
2005	4	7	23,1	5,8
2005	4	8	6,8	3,2
2005	4	9	0	3,8
2005	4	10	0,8	3,6
2005	4	11	0	8,9
2005	4	12	1,2	6,6
2005	4	13	0	6,4
2005	4	14	2,6	3,5
2005	4	15	1	7,9
2005	4	16	0	10,5
2005	4	17	0	8,8
2005	4	18	0	6,3
2005	4	19	0	4,3
2005	4	20	0	3,2
2005	4	21	0	4,5
2005	4	22	0	5,2
2005	4	23	0	4
2005	4	24	0	5,9
2005	4	25	0	8
2005	4	26	0	7,6
2005	4	27	0	8
2005	4	28	0	8,7
2005	4	29	1,9	8,7
2005	4	30	0	9,9
2005	5	1	4	9,9
2005	5	2	6	9,5
2005	5	3	0,4	11,6
2005	5	4	0	12,1
2005	5	5	0	7,5
2005	5	6	0	9
2005	5	7	0	8
2005	5	8	2,1	6,7
2005	5	9	4,2	6
2005	5	10	0,8	6
2005	5	11	0	8,7
2005	5	12	0	9,5
2005	5	13	0	10,1
2005	5	14	0	10,3
2005	5	15	0,4	10,7
2005	5	16	1,5	8,1
2005	5	17	0	6,9
2005	5	18	0,8	6,2
2005	5	19	0	9,1
2005	5	20	2,5	11,4
2005	5	21	11,5	10,9
2005	5	22	4,4	13,6
2005	5	23	5,3	13,5
2005	5	24	1,9	11,9
2005	5	25	4,2	11,3
2005	5	26	1	15,8
2005	5	27	0	14
2005	5	28	0,3	12,5
2005	5	29	0	13
2005	5	30	0	10,5
2005	5	31	6,4	8,5
2005	6	1	0	10
2005	6	2	1,9	7,7
2005	6	3	11,9	11,7
2005	6	4	1,1	12,2
2005	6	5	0	12,4
2005	6	6	0	9,1
2005	6	7	0	10,9
2005	6	8	0	11,9
2005	6	9	0	14,3
2005	6	10	5,1	14,6
2005	6	11	4,9	9,5
2005	6	12	11,2	10,1
2005	6	13	18,5	11,1
2005	6	14	0	13,5
2005	6	15	0	15,3
2005	6	16	3,5	16,1
2005	6	17	2	15
2005	6	18	0	14,8
2005	6	19	0	16,2
2005	6	20	0	19,1
2005	6	21	6,5	16,5
2005	6	22	0	16,8
2005	6	23	0	17,2
2005	6	24	0	18,4
2005	6	25	0	16,1
2005	6	26	0	14,6
2005	6	27	0	14,5
2005	6	28	0	15,2
2005	6	29	0	14,9
2005	6	30	0	15,8
2005	7	1	0	14,8
2005	7	2	0	18,1
2005	7	3	0	16,7
2005	7	4	0	20,6
2005	7	5	1,2	19,7
2005	7	6	0	19,5
2005	7	7	15,1	18,9
2005	7	8	0	20,8
2005	7	9	0	21,5
2005	7	10	0	22,1
2005	7	11	0	22,2
2005	7	12	0	21,3
2005	7	13	0	19,8
2005	7	14	0	16,7
2005	7	15	15,1	14,9
2005	7	16	24,3	15,2
2005	7	17	0	17,3
2005	7	18	0,8	18,3
2005	7	19	12,1	16,7
2005	7	20	0,9	15,2
2005	7	21	0	14,7
2005	7	22	0	16,2
2005	7	23	0	16
2005	7	24	0	15,1
2005	7	25	0	15,4
2005	7	26	0	14,1
2005	7	27	0	14,9
2005	7	28	0	14,6
2005	7	29	4,9	18,4
2005	7	30	20,1	16,7
2005	7	31	13,8	17,7
2005	8	1	0	17,5
2005	8	2	0	15,4
2005	8	3	1	14,8
2005	8	4	0,9	14,6
2005	8	5	14,5	13,8
2005	8	6	6,9	12,4
2005	8	7	2,8	12,2
2005	8	8	1,7	14,2
2005	8	9	2,2	13
2005	8	10	25,1	18
2005	8	11	0,9	18,7
2005	8	12	0	16,5
2005	8	13	3,1	16,5
2005	8	14	0,5	16,2
2005	8	15	0	16,2
2005	8	16	0	16,5
2005	8	17	0	15,7
2005	8	18	0	17,2
2005	8	19	0	17,3
2005	8	20	0	18,9
2005	8	21	0	19,6
2005	8	22	0	19,1
2005	8	23	0	18,8
2005	8	24	1,1	15,7
2005	8	25	16,5	13,2
2005	8	26	5,5	12,5
2005	8	27	31,8	12,2
2005	8	28	6,6	13,4
2005	8	29	0	15,7
2005	8	30	0	14,2
2005	8	31	0	14,4
2005	9	1	0	15,1
2005	9	2	2,8	15,2
2005	9	3	0	14,5
2005	9	4	0	13,8
2005	9	5	0	15,5
2005	9	6	0	16,8
2005	9	7	17,1	15,3
2005	9	8	0	17,5
2005	9	9	0	12,1
2005	9	10	0	12,8
2005	9	11	0	11,4
2005	9	12	0	13,2
2005	9	13	0,1	11,1
2005	9	14	5,3	14,9
2005	9	15	0,2	9,9
2005	9	16	2,5	5,8
2005	9	17	1,8	6
2005	9	18	4,1	12,1
2005	9	19	0,6	13,9
2005	9	20	0	14,6
2005	9	21	0	11,5
2005	9	22	0	12,7
2005	9	23	0	12,2
2005	9	24	0	13,2
2005	9	25	0	13,7
2005	9	26	0	13,2
2005	9	27	20,1	12,7
2005	9	28	0,3	11,5
2005	9	29	0,7	8,8
2005	9	30	0,2	7,5
2005	10	1	11,2	10,5
2005	10	2	0	8,8
2005	10	3	0	11,5
2005	10	4	0	9,5
2005	10	5	0	7,6
2005	10	6	0	9,3
2005	10	7	0	9,4
2005	10	8	0	12,4
2005	10	9	6,5	10,1
2005	10	10	0	10,3
2005	10	11	0	11,3
2005	10	12	0	9,7
2005	10	13	0,1	9,1
2005	10	14	0	10,2
2005	10	15	0	2,8
2005	10	16	0	1,9
2005	10	17	0	1
2005	10	18	0	0,8
2005	10	19	0	1,7
2005	10	20	5,9	4,7
2005	10	21	12,5	10,4
2005	10	22	3,8	8,9
2005	10	23	1	4,3
2005	10	24	1,7	0,3
2005	10	25	25,1	5,4
2005	10	26	0	8,5
2005	10	27	0,3	4,6
2005	10	28	0	12,2
2005	10	29	0	9,7
2005	10	30	0	8
2005	10	31	0	10,1
2005	11	1	7,4	8,1
2005	11	2	0,5	9,3
2005	11	3	12,1	10,9
2005	11	4	2,5	12,2
2005	11	5	15,6	10,3
2005	11	6	18,8	10,5
2005	11	7	8,3	9,8
2005	11	8	0	8,8
2005	11	9	0	9,2
2005	11	10	12,3	8,7
2005	11	11	5,2	7,6
2005	11	12	2,6	9,4
2005	11	13	0	8,3
2005	11	14	22,9	8,2
2005	11	15	1,2	5,3
2005	11	16	0	-1,6
2005	11	17	0	-3
2005	11	18	0	-2,5
2005	11	19	0	-2
2005	11	20	0	-1,9
2005	11	21	1,6	-3,4
2005	11	22	0	2,5
2005	11	23	0	5
2005	11	24	7,1	5,5
2005	11	25	0	1,9
2005	11	26	5,1	0,6
2005	11	27	0	-2,4
2005	11	28	0,4	-5,4
2005	11	29	2,1	-3,5
2005	11	30	0	-3,7
2005	12	1	12,1	-0,7
2005	12	2	0	0,2
2005	12	3	0	0,8
2005	12	4	8,9	0,9
2005	12	5	9,9	2,3
2005	12	6	7,2	2,1
2005	12	7	3,6	2,1
2005	12	8	0	1
2005	12	9	0	-0,8
2005	12	10	9,4	2,7
2005	12	11	0	7,4
2005	12	12	0	2,1
2005	12	13	0	0,4
2005	12	14	0	1,1
2005	12	15	0	4
2005	12	16	0	-3,1
2005	12	17	0	-5,6
2005	12	18	0	-5,6
2005	12	19	2,9	-3,5
2005	12	20	0	-1,1
2005	12	21	3,8	-2
2005	12	22	0	1,5
2005	12	23	0	2
2005	12	24	0	2,3
2005	12	25	0	-0,6
2005	12	26	5	-1,3
2005	12	27	0	-3,4
2005	12	28	0	-3,8
2005	12	29	14,5	-2,9
2005	12	30	2,5	-4,7
2005	12	31	2,6	-3,2
2006	1	1	0	-2,77278
2006	1	2	0	-7,30542
2006	1	3	0	-8,72187
2006	1	4	0	-6,07783
2006	1	5	0	-1,07304
2006	1	6	0	-1,63962
2006	1	7	0	-1,92291
2006	1	8	0	-1,92291
2006	1	9	0	-8,91073
2006	1	10	54,201	-1,07304
2006	1	11	11,368	4,02618
2006	1	12	0	4,59276
2006	1	13	0	1,00442
2006	1	14	0	0,15455
2006	1	15	0	-1,63962
2006	1	16	0	-3,90594
2006	1	17	0	-2,39506
2006	1	18	0	-1,45076
2006	1	19	14,9	-4,75581
2006	1	20	15,6	-5,70011
2006	1	21	0,2	-6,83327
2006	1	22	0	-15,61526
2006	1	23	0	-4,75581
2006	1	24	7,4	-1,63962
2006	1	25	0	-0,60089
2006	1	26	0	-7,39985
2006	1	27	0	-9,38288
2006	1	28	0	-6,54998
2006	1	29	0	-4,18923
2006	1	30	0	-1,82848
2006	1	31	0	-0,69532
2006	2	1	0	-3,52822
2006	2	2	0	-1,07304
2006	2	3	0	-6,17226
2006	2	4	3,4	-8,62744
2006	2	5	8,6	-5,88897
2006	2	6	8,9	0,24898
2006	2	7	2,2	-0,22317
2006	2	8	2,7	0,53227
2006	2	9	5,6	0,15455
2006	2	10	0	-4,18923
2006	2	11	0	-9,66617
2006	2	12	0	-4,18923
2006	2	13	0	-0,12874
2006	2	14	0	-1,45076
2006	2	15	1,2	-0,03431
2006	2	16	0	0,43784
2006	2	17	0	-1,45076
2006	2	18	0	-1,35633
2006	2	19	0	-0,22317
2006	2	20	0	0,24898
2006	2	21	0	-2,11177
2006	2	22	0	-6,54998
2006	2	23	0	1,571
2006	2	24	2,842	-4,56695
2006	2	25	0,203	-0,881458333
2006	2	26	0	-3,63225
2006	2	27	0	-4,212041667
2006	2	28	0	-2,972916667
2006	3	1	0	-2,382958333
2006	3	2	0	-3,93125
2006	3	3	0	-7,576541667
2006	3	4	0	-9,030375
2006	3	5	0	-10,309375
2006	3	6	0	-8,286875
2006	3	7	0	-5,352875
2006	3	8	0	-3,5255
2006	3	9	0	-7,17575
2006	3	10	0	-9,442166667
2006	3	11	0	-8,372541667
2006	3	12	0	-4,880583333
2006	3	13	0	-5,551791667
2006	3	14	0	-6,395125
2006	3	15	0	-2,722583333
2006	3	16	0	-1,805791667
2006	3	17	0	-1,15725
2006	3	18	1,015	0,143666667
2006	3	19	4,669	0,663666667
2006	3	20	0,406	-0,229958333
2006	3	21	0	-1,603666667
2006	3	22	0	-2,997208333
2006	3	23	0	-0,907458333
2006	3	24	0	-2,304458333
2006	3	25	0,203	-3,98525
2006	3	26	0	-1,720041667
2006	3	27	0,203	2,389875
2006	3	28	21,924	4,200791667
2006	3	29	12,383	3,213625
2006	3	30	0,406	3,315041667
2006	3	31	8,323	0,732791667
2006	4	1	0	1,281875
2006	4	2	7,511	3,950208333
2006	4	3	6,496	3,072833333
2006	4	4	0,406	1,956375
2006	4	5	0,609	1,328458333
2006	4	6	5,684	1,619958333
2006	4	7	9,541	3,444791667
2006	4	8	7,714	2,239708333
2006	4	9	16,443	1,512291667
2006	4	10	0,406	3,209916667
2006	4	11	0,203	2,597833333
2006	4	12	2,639	2,316583333
2006	4	13	13,804	3,918625
2006	4	14	5,481	5,044791667
2006	4	15	0,203	5,066375
2006	4	16	0	6,390416667
2006	4	17	1,827	4,78975
2006	4	18	1,827	5,325958333
2006	4	19	0	5,50275
2006	4	20	11,165	3,602625
2006	4	21	1,827	5,443541667
2006	4	22	0	7,835916667
2006	4	23	0	7,143416667
2006	4	24	3,654	7,001166667
2006	4	25	3,654	8,082708333
2006	4	26	0	11,09708333
2006	4	27	1,827	7,675041667
2006	4	28	0	6,146833333
2006	4	29	0	5,83725
2006	4	30	7,308	6,347708333
2006	5	1	11,368	6,846125
2006	5	2	0	9,21983
2006	5	3	0	11,014
2006	5	4	0	15,15041667
2006	5	5	0	16,09333333
2006	5	6	0	13,65804
2006	5	7	0	14,60234
2006	5	8	0	14,7912
2006	5	9	0	17,80375
2006	5	10	0	17,11541667
2006	5	11	0	14,315
2006	5	12	0	11,31291667
2006	5	13	1,218	9,28125
2006	5	14	0	8,93654
2006	5	15	0	7,61452
2006	5	16	0	8,74768
2006	5	17	5,278	9,03097
2006	5	18	7,11	9,477083333
2006	5	19	5,887	10,06958333
2006	5	20	8,73	10,15291667
2006	5	21	3,451	10,84
2006	5	22	1,218	9,84325
2006	5	23	8,73	9,611458333
2006	5	24	1,015	8,169458333
2006	5	25	0,812	8,065
2006	5	26	1,015	8,991833333
2006	5	27	0,406	10,17791667
2006	5	28	0,406	9,605
2006	5	29	0,203	10,36333333
2006	5	30	0,406	9,230041667
2006	5	31	0,203	9,795833333
2006	6	1	0,203	10,65475
2006	6	2	0,203	10,3725
2006	6	3	0,203	12,41375
2006	6	4	0,203	12,59029167
2006	6	5	0,203	12,67041667
2006	6	6	0	13,48208333
2006	6	7	0,203	12,20541667
2006	6	8	0	13,46291667
2006	6	9	0,203	15,18958333
2006	6	10	0	15,65083333
2006	6	11	0	19,12333333
2006	6	12	0,203	20,84416667
2006	6	13	0	21,81625
2006	6	14	0	16,19083333
2006	6	15	0	16,58537
2006	6	16	0	17,81296
2006	6	17	0	18,37954
2006	6	18	0	17,15195
2006	6	19	0,203	19,76666667
2006	6	20	1,421	16,62416667
2006	6	21	2,03	15,55708333
2006	6	22	2,842	12,62958333
2006	6	23	9,95	12,25375
2006	6	24	2,03	14,03666667
2006	6	25	0,406	13,97666667
2006	6	26	0,203	13,48708333
2006	6	27	0,203	13,36416667
2006	6	28	0,406	13,35625
2006	6	29	0	16,34166667
2006	6	30	0,406	19,17125
2006	7	1	0	20,0375
2006	7	2	0,203	21,14041667
2006	7	3	0,203	21,04458333
2006	7	4	0,203	21,70916667
2006	7	5	0	22,895
2006	7	6	0,203	22,06231
2006	7	7	0	20,83472
2006	7	8	0	18,25041667
2006	7	9	0,203	17,35083333
2006	7	10	0	16,94708333
2006	7	11	0	15,10208333
2006	7	12	0,203	15,88916667
2006	7	13	0	15,9725
2006	7	14	0	16,27875
2006	7	15	0	17,50291667
2006	7	16	0,203	17,8675
2006	7	17	0	18,13666667
2006	7	18	0	19,96208333
